date,disease,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,housa_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,housa_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,housa_z,days
2018-06-11,0,23.972916666666652,24.23055555555554,23.65069444444445,86.81875000000008,19.6,23.2,19.9,68.9,30.5,25.2,29.5,100.0,2.329030360651243,26.159722222222232,25.14583333333333,25.565972222222232,83.33680555555559,20.1,23.8,20.6,48.1,35.5,27.4,35.8,100.0,3.2390591244725595,24.19374999999999,24.27083333333334,24.492361111111087,84.33611111111105,18.8,22.4,19.1,53.9,33.2,26.3,35.4,98.5,2.8866736170808456,63.0
2018-06-12,0,26.19236111111111,24.73333333333334,25.55277777777779,83.74652777777777,22.0,23.4,21.8,62.7,34.7,26.3,33.8,99.8,3.1573530631477227,23.972916666666652,24.23055555555554,23.65069444444445,86.81875000000008,19.6,23.2,19.9,68.9,30.5,25.2,29.5,100.0,2.329030360651243,26.159722222222232,25.14583333333333,25.565972222222232,83.33680555555559,20.1,23.8,20.6,48.1,35.5,27.4,35.8,100.0,3.2390591244725595,64.0
2018-06-13,0,26.81666666666668,25.46736111111111,26.68263888888889,71.96666666666665,20.2,23.8,20.5,47.9,35.4,27.6,36.9,95.8,5.757645918468446,26.19236111111111,24.73333333333334,25.55277777777779,83.74652777777777,22.0,23.4,21.8,62.7,34.7,26.3,33.8,99.8,3.1573530631477227,23.972916666666652,24.23055555555554,23.65069444444445,86.81875000000008,19.6,23.2,19.9,68.9,30.5,25.2,29.5,100.0,2.329030360651243,65.0
2018-06-14,0,24.729861111111113,24.34375000000001,24.284722222222207,71.2708333333334,18.3,22.8,18.7,46.3,34.3,26.0,34.2,87.4,5.239881835314876,26.81666666666668,25.46736111111111,26.68263888888889,71.96666666666665,20.2,23.8,20.5,47.9,35.4,27.6,36.9,95.8,5.757645918468446,26.19236111111111,24.73333333333334,25.55277777777779,83.74652777777777,22.0,23.4,21.8,62.7,34.7,26.3,33.8,99.8,3.1573530631477227,66.0
2018-06-15,0,24.445138888888913,24.07986111111111,24.568055555555574,77.14097222222225,17.0,21.9,17.7,52.5,33.2,26.1,33.8,92.5,4.2285801144638295,24.729861111111113,24.34375000000001,24.284722222222207,71.2708333333334,18.3,22.8,18.7,46.3,34.3,26.0,34.2,87.4,5.239881835314876,26.81666666666668,25.46736111111111,26.68263888888889,71.96666666666665,20.2,23.8,20.5,47.9,35.4,27.6,36.9,95.8,5.757645918468446,67.0
2018-06-16,0,22.684027777777786,23.94374999999999,22.727083333333344,89.90555555555555,19.9,23.2,20.2,75.1,28.2,24.7,27.0,96.9,1.7026214568747966,24.445138888888913,24.07986111111111,24.568055555555574,77.14097222222225,17.0,21.9,17.7,52.5,33.2,26.1,33.8,92.5,4.2285801144638295,24.729861111111113,24.34375000000001,24.284722222222207,71.2708333333334,18.3,22.8,18.7,46.3,34.3,26.0,34.2,87.4,5.239881835314876,68.0
2018-06-17,0,22.488194444444442,23.168055555555554,22.39861111111113,81.80624999999998,17.3,21.9,17.6,59.1,31.6,24.8,29.8,97.2,3.018204562665509,22.684027777777786,23.94374999999999,22.727083333333344,89.90555555555555,19.9,23.2,20.2,75.1,28.2,24.7,27.0,96.9,1.7026214568747966,24.445138888888913,24.07986111111111,24.568055555555574,77.14097222222225,17.0,21.9,17.7,52.5,33.2,26.1,33.8,92.5,4.2285801144638295,69.0
2018-06-18,0,24.36111111111111,23.79375000000001,24.41527777777778,77.32638888888884,16.4,21.4,17.0,51.4,35.2,26.1,34.7,96.1,4.162450775408582,22.488194444444442,23.168055555555554,22.39861111111113,81.80624999999998,17.3,21.9,17.6,59.1,31.6,24.8,29.8,97.2,3.018204562665509,22.684027777777786,23.94374999999999,22.727083333333344,89.90555555555555,19.9,23.2,20.2,75.1,28.2,24.7,27.0,96.9,1.7026214568747966,70.0
2018-06-19,0,22.097916666666666,23.27986111111112,21.99791666666666,87.80833333333334,18.6,22.4,19.0,71.1,31.8,24.5,29.1,94.8,1.981858933024884,24.36111111111111,23.79375000000001,24.41527777777778,77.32638888888884,16.4,21.4,17.0,51.4,35.2,26.1,34.7,96.1,4.162450775408582,22.488194444444442,23.168055555555554,22.39861111111113,81.80624999999998,17.3,21.9,17.6,59.1,31.6,24.8,29.8,97.2,3.018204562665509,71.0
2018-06-20,0,23.94444444444445,23.679861111111112,23.511805555555547,90.65555555555555,18.9,22.3,15.2,70.9,34.4,25.5,32.6,100.0,1.6396279527477042,22.097916666666666,23.27986111111112,21.99791666666666,87.80833333333334,18.6,22.4,19.0,71.1,31.8,24.5,29.1,94.8,1.981858933024884,24.36111111111111,23.79375000000001,24.41527777777778,77.32638888888884,16.4,21.4,17.0,51.4,35.2,26.1,34.7,96.1,4.162450775408582,72.0
2018-06-21,0,21.94027777777779,23.11527777777782,22.067361111111122,99.28472222222223,19.8,22.6,20.3,96.9,24.7,23.5,24.2,100.0,0.11668477735273006,23.94444444444445,23.679861111111112,23.511805555555547,90.65555555555555,18.9,22.3,15.2,70.9,34.4,25.5,32.6,100.0,1.6396279527477042,22.097916666666666,23.27986111111112,21.99791666666666,87.80833333333334,18.6,22.4,19.0,71.1,31.8,24.5,29.1,94.8,1.981858933024884,73.0
2018-06-22,0,23.93958333333333,23.650694444444426,23.32708333333333,94.43819444444449,19.3,22.2,19.9,77.1,30.3,24.7,27.8,100.0,0.9668910599961152,21.94027777777779,23.11527777777782,22.067361111111122,99.28472222222223,19.8,22.6,20.3,96.9,24.7,23.5,24.2,100.0,0.11668477735273006,23.94444444444445,23.679861111111112,23.511805555555547,90.65555555555555,18.9,22.3,15.2,70.9,34.4,25.5,32.6,100.0,1.6396279527477042,74.0
2018-06-23,0,25.60625000000001,24.036805555555553,24.738888888888912,82.9055555555556,17.0,21.5,17.3,54.3,34.5,26.4,33.6,100.0,3.1892387271362086,23.93958333333333,23.650694444444426,23.32708333333333,94.43819444444449,19.3,22.2,19.9,77.1,30.3,24.7,27.8,100.0,0.9668910599961152,21.94027777777779,23.11527777777782,22.067361111111122,99.28472222222223,19.8,22.6,20.3,96.9,24.7,23.5,24.2,100.0,0.11668477735273006,75.0
2018-06-24,0,20.96111111111111,22.697222222222237,21.140972222222224,96.14027777777778,18.7,21.1,19.2,81.0,25.4,23.6,25.4,100.0,0.6006568920829016,25.60625000000001,24.036805555555553,24.738888888888912,82.9055555555556,17.0,21.5,17.3,54.3,34.5,26.4,33.6,100.0,3.1892387271362086,23.93958333333333,23.650694444444426,23.32708333333333,94.43819444444449,19.3,22.2,19.9,77.1,30.3,24.7,27.8,100.0,0.9668910599961152,76.0
2018-06-25,0,24.63125,23.89305555555556,24.84513888888888,86.21666666666663,18.5,21.5,18.8,58.9,34.5,26.4,34.8,100.0,2.5851297299732074,20.96111111111111,22.697222222222237,21.140972222222224,96.14027777777778,18.7,21.1,19.2,81.0,25.4,23.6,25.4,100.0,0.6006568920829016,25.60625000000001,24.036805555555553,24.738888888888912,82.9055555555556,17.0,21.5,17.3,54.3,34.5,26.4,33.6,100.0,3.1892387271362086,77.0
2018-06-26,0,27.705555555555573,25.586111111111112,27.196527777777792,81.79930555555555,19.7,22.8,20.2,55.3,38.3,28.5,37.6,100.0,3.8335366466778367,24.63125,23.89305555555556,24.84513888888888,86.21666666666663,18.5,21.5,18.8,58.9,34.5,26.4,34.8,100.0,2.5851297299732074,20.96111111111111,22.697222222222237,21.140972222222224,96.14027777777778,18.7,21.1,19.2,81.0,25.4,23.6,25.4,100.0,0.6006568920829016,78.0
2018-06-27,0,27.91041666666667,26.446527777777767,27.415277777777785,87.88680555555555,22.1,24.6,22.6,64.2,38.4,28.8,37.6,100.0,2.5787908772551082,27.705555555555573,25.586111111111112,27.196527777777792,81.79930555555555,19.7,22.8,20.2,55.3,38.3,28.5,37.6,100.0,3.8335366466778367,24.63125,23.89305555555556,24.84513888888888,86.21666666666663,18.5,21.5,18.8,58.9,34.5,26.4,34.8,100.0,2.5851297299732074,79.0
2018-06-28,0,28.18888888888889,26.60972222222221,27.15625,91.56527777777771,23.6,24.4,23.8,73.3,38.4,28.4,34.1,100.0,1.7730715850752747,27.91041666666667,26.446527777777767,27.415277777777785,87.88680555555555,22.1,24.6,22.6,64.2,38.4,28.8,37.6,100.0,2.5787908772551082,27.705555555555573,25.586111111111112,27.196527777777792,81.79930555555555,19.7,22.8,20.2,55.3,38.3,28.5,37.6,100.0,3.8335366466778367,80.0
2018-06-29,0,28.99236111111113,27.23402777777777,28.11944444444445,89.58263888888891,24.1,25.9,24.4,66.4,40.2,29.5,37.2,100.0,2.2952118780339097,28.18888888888889,26.60972222222221,27.15625,91.56527777777771,23.6,24.4,23.8,73.3,38.4,28.4,34.1,100.0,1.7730715850752747,27.91041666666667,26.446527777777767,27.415277777777785,87.88680555555555,22.1,24.6,22.6,64.2,38.4,28.8,37.6,100.0,2.5787908772551082,81.0
2018-06-30,0,28.83819444444445,27.42708333333333,28.071527777777767,90.87430555555555,24.7,26.2,25.1,75.9,37.7,28.9,33.9,100.0,2.0059441949922805,28.99236111111113,27.23402777777777,28.11944444444445,89.58263888888891,24.1,25.9,24.4,66.4,40.2,29.5,37.2,100.0,2.2952118780339097,28.18888888888889,26.60972222222221,27.15625,91.56527777777771,23.6,24.4,23.8,73.3,38.4,28.4,34.1,100.0,1.7730715850752747,82.0
2018-07-01,0,28.985416666666666,27.70486111111111,27.939583333333346,95.24722222222216,25.2,26.6,25.5,71.1,38.3,29.1,37.0,100.0,1.0380341918302474,28.83819444444445,27.42708333333333,28.071527777777767,90.87430555555555,24.7,26.2,25.1,75.9,37.7,28.9,33.9,100.0,2.0059441949922805,28.99236111111113,27.23402777777777,28.11944444444445,89.58263888888891,24.1,25.9,24.4,66.4,40.2,29.5,37.2,100.0,2.2952118780339097,83.0
2018-07-02,0,30.10625000000001,28.25694444444445,29.33819444444445,88.23263888888886,24.9,26.8,25.4,69.9,40.9,30.3,36.6,100.0,2.7502760836473343,28.985416666666666,27.70486111111111,27.939583333333346,95.24722222222216,25.2,26.6,25.5,71.1,38.3,29.1,37.0,100.0,1.0380341918302474,28.83819444444445,27.42708333333333,28.071527777777767,90.87430555555555,24.7,26.2,25.1,75.9,37.7,28.9,33.9,100.0,2.0059441949922805,84.0
2018-07-03,0,29.594444444444427,27.985416666666683,27.93541666666666,94.63125,24.3,26.6,24.7,80.9,39.7,29.5,33.0,100.0,1.1723282317760315,30.10625000000001,28.25694444444445,29.33819444444445,88.23263888888886,24.9,26.8,25.4,69.9,40.9,30.3,36.6,100.0,2.7502760836473343,28.985416666666666,27.70486111111111,27.939583333333346,95.24722222222216,25.2,26.6,25.5,71.1,38.3,29.1,37.0,100.0,1.0380341918302474,85.0
2018-07-04,0,29.556944444444426,27.95347222222223,27.27152777777779,94.10902777777771,24.0,26.7,16.6,73.9,38.8,29.5,34.2,100.0,1.2453523958152573,29.594444444444427,27.985416666666683,27.93541666666666,94.63125,24.3,26.6,24.7,80.9,39.7,29.5,33.0,100.0,1.1723282317760315,30.10625000000001,28.25694444444445,29.33819444444445,88.23263888888886,24.9,26.8,25.4,69.9,40.9,30.3,36.6,100.0,2.7502760836473343,86.0
2018-07-05,0,27.21805555555556,27.30694444444446,26.72986111111112,96.72222222222223,24.5,26.4,24.7,86.8,32.7,27.9,29.8,100.0,0.6747715542181779,29.556944444444426,27.95347222222223,27.27152777777779,94.10902777777771,24.0,26.7,16.6,73.9,38.8,29.5,34.2,100.0,1.2453523958152573,29.594444444444427,27.985416666666683,27.93541666666666,94.63125,24.3,26.6,24.7,80.9,39.7,29.5,33.0,100.0,1.1723282317760315,87.0
2018-07-06,0,25.97291666666667,26.311805555555548,25.739583333333343,98.80416666666667,24.5,26.0,24.6,94.2,28.3,26.7,27.4,100.0,0.23445563589781304,27.21805555555556,27.30694444444446,26.72986111111112,96.72222222222223,24.5,26.4,24.7,86.8,32.7,27.9,29.8,100.0,0.6747715542181779,29.556944444444426,27.95347222222223,27.27152777777779,94.10902777777771,24.0,26.7,16.6,73.9,38.8,29.5,34.2,100.0,1.2453523958152573,88.0
2018-07-07,0,26.27847222222221,26.05625000000002,25.82777777777777,99.2375,24.0,25.3,23.0,92.4,30.3,27.9,28.5,100.0,0.15014908679563518,25.97291666666667,26.311805555555548,25.739583333333343,98.80416666666667,24.5,26.0,24.6,94.2,28.3,26.7,27.4,100.0,0.23445563589781304,27.21805555555556,27.30694444444446,26.72986111111112,96.72222222222223,24.5,26.4,24.7,86.8,32.7,27.9,29.8,100.0,0.6747715542181779,89.0
2018-07-08,0,27.349305555555574,26.80972222222222,26.50763888888893,97.3201388888889,24.8,24.6,24.4,75.7,33.1,31.5,31.9,100.0,0.5456920660221781,26.27847222222221,26.05625000000002,25.82777777777777,99.2375,24.0,25.3,23.0,92.4,30.3,27.9,28.5,100.0,0.15014908679563518,25.97291666666667,26.311805555555548,25.739583333333343,98.80416666666667,24.5,26.0,24.6,94.2,28.3,26.7,27.4,100.0,0.23445563589781304,90.0
2018-07-09,0,29.211111111111112,27.58819444444445,28.429861111111112,74.56319444444446,23.7,26.1,24.3,43.7,38.0,29.9,35.6,100.0,5.68953128079085,27.349305555555574,26.80972222222222,26.50763888888893,97.3201388888889,24.8,24.6,24.4,75.7,33.1,31.5,31.9,100.0,0.5456920660221781,26.27847222222221,26.05625000000002,25.82777777777777,99.2375,24.0,25.3,23.0,92.4,30.3,27.9,28.5,100.0,0.15014908679563518,91.0
2018-07-10,0,29.70625,27.77708333333332,27.963194444444433,76.25763888888885,22.6,25.5,22.9,46.4,43.3,30.2,35.0,98.2,5.191433384319669,29.211111111111112,27.58819444444445,28.429861111111112,74.56319444444446,23.7,26.1,24.3,43.7,38.0,29.9,35.6,100.0,5.68953128079085,27.349305555555574,26.80972222222222,26.50763888888893,97.3201388888889,24.8,24.6,24.4,75.7,33.1,31.5,31.9,100.0,0.5456920660221781,92.0
2018-07-11,0,29.98472222222223,27.98680555555556,28.130555555555553,70.07986111111113,22.8,25.9,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173,29.70625,27.77708333333332,27.963194444444433,76.25763888888885,22.6,25.5,22.9,46.4,43.3,30.2,35.0,98.2,5.191433384319669,29.211111111111112,27.58819444444445,28.429861111111112,74.56319444444446,23.7,26.1,24.3,43.7,38.0,29.9,35.6,100.0,5.68953128079085,93.0
2018-07-12,0,29.54444444444444,28.00486111111111,28.73611111111111,54.18263888888888,24.1,26.5,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902,29.98472222222223,27.98680555555556,28.130555555555553,70.07986111111113,22.8,25.9,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173,29.70625,27.77708333333332,27.963194444444433,76.25763888888885,22.6,25.5,22.9,46.4,43.3,30.2,35.0,98.2,5.191433384319669,94.0
2018-07-13,0,30.290972222222226,28.46180555555555,28.80486111111113,62.369444444444454,25.3,27.1,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756,29.54444444444444,28.00486111111111,28.73611111111111,54.18263888888888,24.1,26.5,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902,29.98472222222223,27.98680555555556,28.130555555555553,70.07986111111113,22.8,25.9,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173,95.0
2018-07-14,0,31.84999999999999,28.75208333333333,29.479861111111113,55.12083333333332,24.2,26.9,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023,30.290972222222226,28.46180555555555,28.80486111111113,62.369444444444454,25.3,27.1,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756,29.54444444444444,28.00486111111111,28.73611111111111,54.18263888888888,24.1,26.5,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902,96.0
2018-07-15,0,31.433333333333305,28.918055555555554,29.402777777777786,54.38194444444443,24.1,27.2,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298,31.84999999999999,28.75208333333333,29.479861111111113,55.12083333333332,24.2,26.9,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023,30.290972222222226,28.46180555555555,28.80486111111113,62.369444444444454,25.3,27.1,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756,97.0
2018-07-16,0,32.125694444444434,29.27708333333332,30.35972222222223,48.02777777777776,24.7,27.4,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474,31.433333333333305,28.918055555555554,29.402777777777786,54.38194444444443,24.1,27.2,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298,31.84999999999999,28.75208333333333,29.479861111111113,55.12083333333332,24.2,26.9,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023,1.0
2018-07-17,0,30.52083333333334,29.26250000000001,29.56111111111112,54.06388888888888,25.1,27.8,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559,32.125694444444434,29.27708333333332,30.35972222222223,48.02777777777776,24.7,27.4,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474,31.433333333333305,28.918055555555554,29.402777777777786,54.38194444444443,24.1,27.2,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298,2.0
2018-07-18,0,30.693750000000005,29.475,30.164583333333344,46.546527777777754,26.5,28.2,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645,30.52083333333334,29.26250000000001,29.56111111111112,54.06388888888888,25.1,27.8,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559,32.125694444444434,29.27708333333332,30.35972222222223,48.02777777777776,24.7,27.4,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474,3.0
2018-07-19,0,32.20347222222222,29.98333333333333,30.496527777777768,51.131944444444436,26.4,28.4,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428,30.693750000000005,29.475,30.164583333333344,46.546527777777754,26.5,28.2,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645,30.52083333333334,29.26250000000001,29.56111111111112,54.06388888888888,25.1,27.8,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559,4.0
2018-07-20,0,30.990972222222233,29.83125,30.27916666666665,42.77361111111113,26.6,28.7,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544,32.20347222222222,29.98333333333333,30.496527777777768,51.131944444444436,26.4,28.4,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428,30.693750000000005,29.475,30.164583333333344,46.546527777777754,26.5,28.2,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645,5.0
2018-07-21,0,30.13333333333333,29.26666666666666,28.677777777777766,51.83750000000001,25.6,28.2,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127,30.990972222222233,29.83125,30.27916666666665,42.77361111111113,26.6,28.7,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544,32.20347222222222,29.98333333333333,30.496527777777768,51.131944444444436,26.4,28.4,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428,6.0
2018-08-11,0,29.37361111111112,28.5,28.33055555555555,47.88055555555553,25.0,28.5,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447,30.13333333333333,29.26666666666666,28.677777777777766,51.83750000000001,25.6,28.2,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127,30.990972222222233,29.83125,30.27916666666665,42.77361111111113,26.6,28.7,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544,27.0
2018-08-12,0,30.58055555555555,30.090277777777768,30.6,83.47222222222223,26.4,28.1,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955,29.37361111111112,28.5,28.33055555555555,47.88055555555553,25.0,28.5,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447,30.13333333333333,29.26666666666666,28.677777777777766,51.83750000000001,25.6,28.2,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127,28.0
2018-08-13,0,29.591666666666665,29.46041666666666,29.372222222222234,89.9375,26.4,28.2,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356,30.58055555555555,30.090277777777768,30.6,83.47222222222223,26.4,28.1,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955,29.37361111111112,28.5,28.33055555555555,47.88055555555553,25.0,28.5,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447,29.0
2018-08-14,0,30.686805555555548,30.21249999999999,30.38194444444445,86.44444444444444,26.0,27.8,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103,29.591666666666665,29.46041666666666,29.372222222222234,89.9375,26.4,28.2,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356,30.58055555555555,30.090277777777768,30.6,83.47222222222223,26.4,28.1,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955,30.0
2018-08-15,0,30.491666666666656,30.20138888888889,30.285416666666656,85.22916666666667,26.5,28.7,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404,30.686805555555548,30.21249999999999,30.38194444444445,86.44444444444444,26.0,27.8,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103,29.591666666666665,29.46041666666666,29.372222222222234,89.9375,26.4,28.2,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356,31.0
2018-08-16,0,27.49166666666665,28.492361111111087,27.51319444444444,93.70833333333331,25.4,27.6,25.8,68.0,37.7,30.7,35.4,100.0,1.3458616441633249,30.491666666666656,30.20138888888889,30.285416666666656,85.22916666666667,26.5,28.7,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404,30.686805555555548,30.21249999999999,30.38194444444445,86.44444444444444,26.0,27.8,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103,32.0
2018-08-17,0,28.27986111111112,28.42430555555555,28.12291666666667,90.25,25.6,27.4,25.9,67.0,35.3,30.5,33.7,100.0,2.148537855839872,27.49166666666665,28.492361111111087,27.51319444444444,93.70833333333331,25.4,27.6,25.8,68.0,37.7,30.7,35.4,100.0,1.3458616441633249,30.491666666666656,30.20138888888889,30.285416666666656,85.22916666666667,26.5,28.7,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404,33.0
